JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2460329.833333333, A.D. 2024-Jan-20 08:00:00.0000,  7.228366108599572E+07, -1.176487822101838E+08, -5.099942001546711E+07,  2.642446718957469E+01,  1.352980578641041E+01,  5.865803588933441E+00,
2460329.875000000, A.D. 2024-Jan-20 09:00:00.0000,  7.237876954948851E+07, -1.176000433513020E+08, -5.097828945504047E+07,  2.641356589647610E+01,  1.354733671412010E+01,  5.873396061126841E+00,
2460329.916666667, A.D. 2024-Jan-20 10:00:00.0000,  7.247383874470469E+07, -1.175512413953659E+08, -5.095713156805278E+07,  2.640265148198669E+01,  1.356485970538055E+01,  5.880985011845260E+00,
2460329.958333333, A.D. 2024-Jan-20 11:00:00.0000,  7.256886862442493E+07, -1.175023763709476E+08, -5.093594636718021E+07,  2.639172395592592E+01,  1.358237475966419E+01,  5.888570441715915E+00,
2460330.000000000, A.D. 2024-Jan-20 12:00:00.0000,  7.266385914146514E+07, -1.174534483066213E+08, -5.091473386509667E+07,  2.638078332801726E+01,  1.359988187644631E+01,  5.896152351370669E+00,
2460330.041666667, A.D. 2024-Jan-20 13:00:00.0000,  7.275881024867600E+07, -1.174044572309628E+08, -5.089349407447384E+07,  2.636982960788867E+01,  1.361738105520427E+01,  5.903730741445632E+00,
2460330.083333333, A.D. 2024-Jan-20 14:00:00.0000,  7.285372189894272E+07, -1.173554031725501E+08, -5.087222700798099E+07,  2.635886280507316E+01,  1.363487229541686E+01,  5.911305612580749E+00,
2460330.125000000, A.D. 2024-Jan-20 15:00:00.0000,  7.294859404518464E+07, -1.173062861599627E+08, -5.085093267828521E+07,  2.634788292900927E+01,  1.365235559656357E+01,  5.918876965419425E+00,
2460330.166666667, A.D. 2024-Jan-20 16:00:00.0000,  7.304342664035490E+07, -1.172571062217823E+08, -5.082961109805116E+07,  2.633688998904168E+01,  1.366983095812392E+01,  5.926444800608118E+00,
2460330.208333333, A.D. 2024-Jan-20 17:00:00.0000,  7.313821963744015E+07, -1.172078633865923E+08, -5.080826227994123E+07,  2.632588399442168E+01,  1.368729837957678E+01,  5.934009118795969E+00,
2460330.250000000, A.D. 2024-Jan-20 18:00:00.0000,  7.323297298946014E+07, -1.171585576829781E+08, -5.078688623661545E+07,  2.631486495430767E+01,  1.370475786039970E+01,  5.941569920634420E+00,
2460330.291666667, A.D. 2024-Jan-20 19:00:00.0000,  7.332768664946747E+07, -1.171091891395268E+08, -5.076548298073149E+07,  2.630383287776573E+01,  1.372220940006826E+01,  5.949127206776836E+00,
2460330.333333333, A.D. 2024-Jan-20 20:00:00.0000,  7.342236057054713E+07, -1.170597577848276E+08, -5.074405252494471E+07,  2.629278777377015E+01,  1.373965299805541E+01,  5.956680977878150E+00,
2460330.375000000, A.D. 2024-Jan-20 21:00:00.0000,  7.351699470581631E+07, -1.170102636474715E+08, -5.072259488190804E+07,  2.628172965120389E+01,  1.375708865383085E+01,  5.964231234594481E+00,
2460330.416666667, A.D. 2024-Jan-20 22:00:00.0000,  7.361158900842407E+07, -1.169607067560513E+08, -5.070111006427210E+07,  2.627065851885912E+01,  1.377451636686039E+01,  5.971777977582789E+00,
2460330.458333333, A.D. 2024-Jan-20 23:00:00.0000,  7.370614343155083E+07, -1.169110871391620E+08, -5.067959808468512E+07,  2.625957438543777E+01,  1.379193613660532E+01,  5.979321207500521E+00,
2460330.500000000, A.D. 2024-Jan-21 00:00:00.0000,  7.380065792840827E+07, -1.168614048254004E+08, -5.065805895579299E+07,  2.624847725955201E+01,  1.380934796252179E+01,  5.986860925005244E+00,
2460330.541666667, A.D. 2024-Jan-21 01:00:00.0000,  7.389513245223887E+07, -1.168116598433651E+08, -5.063649269023920E+07,  2.623736714972474E+01,  1.382675184406024E+01,  5.994397130754316E+00,
2460330.583333333, A.D. 2024-Jan-21 02:00:00.0000,  7.398956695631568E+07, -1.167618522216571E+08, -5.061489930066487E+07,  2.622624406439013E+01,  1.384414778066474E+01,  6.001929825404538E+00,
2460330.625000000, A.D. 2024-Jan-21 03:00:00.0000,  7.408396139394189E+07, -1.167119819888790E+08, -5.059327879970881E+07,  2.621510801189415E+01,  1.386153577177244E+01,  6.009459009611810E+00,
2460330.666666667, A.D. 2024-Jan-21 04:00:00.0000,  7.417831571845062E+07, -1.166620491736356E+08, -5.057163120000742E+07,  2.620395900049499E+01,  1.387891581681297E+01,  6.016984684030798E+00,
2460330.708333333, A.D. 2024-Jan-21 05:00:00.0000,  7.427262988320459E+07, -1.166120538045339E+08, -5.054995651419476E+07,  2.619279703836365E+01,  1.389628791520787E+01,  6.024506849314612E+00,
2460330.750000000, A.D. 2024-Jan-21 06:00:00.0000,  7.436690384159568E+07, -1.165619959101828E+08, -5.052825475490253E+07,  2.618162213358439E+01,  1.391365206636997E+01,  6.032025506114465E+00,
2460330.791666667, A.D. 2024-Jan-21 07:00:00.0000,  7.446113754704481E+07, -1.165118755191934E+08, -5.050652593476014E+07,  2.617043429415526E+01,  1.393100826970289E+01,  6.039540655079352E+00,
2460330.833333333, A.D. 2024-Jan-21 08:00:00.0000,  7.455533095300151E+07, -1.164616926601790E+08, -5.048477006639459E+07,  2.615923352798858E+01,  1.394835652460044E+01,  6.047052296855738E+00,
2460330.875000000, A.D. 2024-Jan-21 09:00:00.0000,  7.464948401294364E+07, -1.164114473617551E+08, -5.046298716243062E+07,  2.614801984291138E+01,  1.396569683044607E+01,  6.054560432087225E+00,
2460330.916666667, A.D. 2024-Jan-21 10:00:00.0000,  7.474359668037708E+07, -1.163611396525394E+08, -5.044117723549065E+07,  2.613679324666606E+01,  1.398302918661231E+01,  6.062065061414248E+00,
2460330.958333333, A.D. 2024-Jan-21 11:00:00.0000,  7.483766890883543E+07, -1.163107695611519E+08, -5.041934029819477E+07,  2.612555374691066E+01,  1.400035359246026E+01,  6.069566185473757E+00,
2460331.000000000, A.D. 2024-Jan-21 12:00:00.0000,  7.493170065187971E+07, -1.162603371162149E+08, -5.039747636316080E+07,  2.611430135121955E+01,  1.401767004733898E+01,  6.077063804898914E+00,
2460331.041666667, A.D. 2024-Jan-21 13:00:00.0000,  7.502569186309807E+07, -1.162098423463530E+08, -5.037558544300430E+07,  2.610303606708376E+01,  1.403497855058506E+01,  6.084557920318778E+00,
2460331.083333333, A.D. 2024-Jan-21 14:00:00.0000,  7.511964249610548E+07, -1.161592852801934E+08, -5.035366755033855E+07,  2.609175790191159E+01,  1.405227910152198E+01,  6.092048532358008E+00,
2460331.125000000, A.D. 2024-Jan-21 15:00:00.0000,  7.521355250454339E+07, -1.161086659463657E+08, -5.033172269777463E+07,  2.608046686302902E+01,  1.406957169945966E+01,  6.099535641636560E+00,
2460331.166666667, A.D. 2024-Jan-21 16:00:00.0000,  7.530742184207952E+07, -1.160579843735018E+08, -5.030975089792135E+07,  2.606916295768021E+01,  1.408685634369393E+01,  6.107019248769391E+00,
2460331.208333333, A.D. 2024-Jan-21 17:00:00.0000,  7.540125046240753E+07, -1.160072405902364E+08, -5.028775216338533E+07,  2.605784619302805E+01,  1.410413303350597E+01,  6.114499354366155E+00,
2460331.250000000, A.D. 2024-Jan-21 18:00:00.0000,  7.549503831924668E+07, -1.159564346252067E+08, -5.026572650677103E+07,  2.604651657615452E+01,  1.412140176816185E+01,  6.121975959030916E+00,
2460331.291666667, A.D. 2024-Jan-21 19:00:00.0000,  7.558878536634158E+07, -1.159055665070527E+08, -5.024367394068071E+07,  2.603517411406128E+01,  1.413866254691202E+01,  6.129449063361853E+00,
2460331.333333333, A.D. 2024-Jan-21 20:00:00.0000,  7.568249155746195E+07, -1.158546362644170E+08, -5.022159447771451E+07,  2.602381881367010E+01,  1.415591536899075E+01,  6.136918667950984E+00,
2460331.375000000, A.D. 2024-Jan-21 21:00:00.0000,  7.577615684640227E+07, -1.158036439259449E+08, -5.019948813047045E+07,  2.601245068182335E+01,  1.417316023361570E+01,  6.144384773383852E+00,
2460331.416666667, A.D. 2024-Jan-21 22:00:00.0000,  7.586978118698145E+07, -1.157525895202848E+08, -5.017735491154445E+07,  2.600106972528449E+01,  1.419039713998740E+01,  6.151847380239267E+00,
2460331.458333333, A.D. 2024-Jan-21 23:00:00.0000,  7.596336453304270E+07, -1.157014730760879E+08, -5.015519483353034E+07,  2.598967595073852E+01,  1.420762608728873E+01,  6.159306489089009E+00,
2460331.500000000, A.D. 2024-Jan-22 00:00:00.0000,  7.605690683845310E+07, -1.156502946220082E+08, -5.013300790901993E+07,  2.597826936479250E+01,  1.422484707468451E+01,  6.166762100497552E+00,
2460331.541666667, A.D. 2024-Jan-22 01:00:00.0000,  7.615040805710337E+07, -1.155990541867031E+08, -5.011079415060302E+07,  2.596684997397601E+01,  1.424206010132091E+01,  6.174214215021782E+00,
2460331.583333333, A.D. 2024-Jan-22 02:00:00.0000,  7.624386814290763E+07, -1.155477517988327E+08, -5.008855357086737E+07,  2.595541778474159E+01,  1.425926516632505E+01,  6.181662833210718E+00,
2460331.625000000, A.D. 2024-Jan-22 03:00:00.0000,  7.633728704980306E+07, -1.154963874870606E+08, -5.006628618239885E+07,  2.594397280346531E+01,  1.427646226880451E+01,  6.189107955605254E+00,
2460331.666666667, A.D. 2024-Jan-22 04:00:00.0000,  7.643066473174968E+07, -1.154449612800534E+08, -5.004399199778134E+07,  2.593251503644715E+01,  1.429365140784683E+01,  6.196549582737859E+00,
2460331.708333333, A.D. 2024-Jan-22 05:00:00.0000,  7.652400114273006E+07, -1.153934732064813E+08, -5.002167102959683E+07,  2.592104448991155E+01,  1.431083258251907E+01,  6.203987715132325E+00,
2460331.750000000, A.D. 2024-Jan-22 06:00:00.0000,  7.661729623674902E+07, -1.153419232950177E+08, -4.999932329042545E+07,  2.590956117000783E+01,  1.432800579186730E+01,  6.211422353303491E+00,
2460331.791666667, A.D. 2024-Jan-22 07:00:00.0000,  7.671054996783336E+07, -1.152903115743394E+08, -4.997694879284550E+07,  2.589806508281072E+01,  1.434517103491620E+01,  6.218853497756975E+00,
2460331.833333333, A.D. 2024-Jan-22 08:00:00.0000,  7.680376229003170E+07, -1.152386380731270E+08, -4.995454754943345E+07,  2.588655623432081E+01,  1.436232831066856E+01,  6.226281148988914E+00,
2460331.875000000, A.D. 2024-Jan-22 09:00:00.0000,  7.689693315741403E+07, -1.151869028200646E+08, -4.993211957276406E+07,  2.587503463046505E+01,  1.437947761810483E+01,  6.233705307485684E+00,
2460331.916666667, A.D. 2024-Jan-22 10:00:00.0000,  7.699006252407163E+07, -1.151351058438399E+08, -4.990966487541027E+07,  2.586350027709720E+01,  1.439661895618264E+01,  6.241125973723654E+00,
2460331.958333333, A.D. 2024-Jan-22 11:00:00.0000,  7.708315034411666E+07, -1.150832471731446E+08, -4.988718346994340E+07,  2.585195317999834E+01,  1.441375232383640E+01,  6.248543148168918E+00,
2460332.000000000, A.D. 2024-Jan-22 12:00:00.0000,  7.717619657168201E+07, -1.150313268366741E+08, -4.986467536893306E+07,  2.584039334487736E+01,  1.443087771997682E+01,  6.255956831277031E+00,
2460332.041666667, A.D. 2024-Jan-22 13:00:00.0000,  7.726920116092092E+07, -1.149793448631279E+08, -4.984214058494727E+07,  2.582882077737138E+01,  1.444799514349048E+01,  6.263367023492755E+00,
2460332.083333333, A.D. 2024-Jan-22 14:00:00.0000,  7.736216406600690E+07, -1.149273012812095E+08, -4.981957913055247E+07,  2.581723548304632E+01,  1.446510459323936E+01,  6.270773725249809E+00,
2460332.125000000, A.D. 2024-Jan-22 15:00:00.0000,  7.745508524113327E+07, -1.148751961196265E+08, -4.979699101831352E+07,  2.580563746739734E+01,  1.448220606806045E+01,  6.278176936970601E+00,
2460332.166666667, A.D. 2024-Jan-22 16:00:00.0000,  7.754796464051308E+07, -1.148230294070908E+08, -4.977437626079382E+07,  2.579402673584932E+01,  1.449929956676525E+01,  6.285576659065983E+00,
2460332.208333333, A.D. 2024-Jan-22 17:00:00.0000,  7.764080221837874E+07, -1.147708011723186E+08, -4.975173487055531E+07,  2.578240329375737E+01,  1.451638508813940E+01,  6.292972891934996E+00,
2460332.250000000, A.D. 2024-Jan-22 18:00:00.0000,  7.773359792898183E+07, -1.147185114440304E+08, -4.972906686015850E+07,  2.577076714640730E+01,  1.453346263094222E+01,  6.300365635964621E+00,
2460332.291666667, A.D. 2024-Jan-22 19:00:00.0000,  7.782635172659282E+07, -1.146661602509516E+08, -4.970637224216253E+07,  2.575911829901613E+01,  1.455053219390627E+01,  6.307754891529537E+00,
2460332.333333333, A.D. 2024-Jan-22 20:00:00.0000,  7.791906356550086E+07, -1.146137476218117E+08, -4.968365102912521E+07,  2.574745675673259E+01,  1.456759377573697E+01,  6.315140658991858E+00,
2460332.375000000, A.D. 2024-Jan-22 21:00:00.0000,  7.801173340001354E+07, -1.145612735853452E+08, -4.966090323360310E+07,  2.573578252463757E+01,  1.458464737511213E+01,  6.322522938700903E+00,
2460332.416666667, A.D. 2024-Jan-22 22:00:00.0000,  7.810436118445651E+07, -1.145087381702915E+08, -4.963812886815147E+07,  2.572409560774467E+01,  1.460169299068155E+01,  6.329901730992943E+00,
2460332.458333333, A.D. 2024-Jan-22 23:00:00.0000,  7.819694687317348E+07, -1.144561414053945E+08, -4.961532794532446E+07,  2.571239601100065E+01,  1.461873062106664E+01,  6.337277036190963E+00,
2460332.500000000, A.D. 2024-Jan-23 00:00:00.0000,  7.828949042052576E+07, -1.144034833194037E+08, -4.959250047767504E+07,  2.570068373928600E+01,  1.463576026485994E+01,  6.344648854604418E+00,
2460332.541666667, A.D. 2024-Jan-23 01:00:00.0000,  7.838199178089213E+07, -1.143507639410732E+08, -4.956964647775509E+07,  2.568895879741536E+01,  1.465278192062478E+01,  6.352017186529000E+00,
2460332.583333333, A.D. 2024-Jan-23 02:00:00.0000,  7.847445090866867E+07, -1.142979832991626E+08, -4.954676595811547E+07,  2.567722119013808E+01,  1.466979558689483E+01,  6.359382032246391E+00,
2460332.625000000, A.D. 2024-Jan-23 03:00:00.0000,  7.856686775826828E+07, -1.142451414224367E+08, -4.952385893130604E+07,  2.566547092213870E+01,  1.468680126217371E+01,  6.366743392024038E+00,
2460332.666666667, A.D. 2024-Jan-23 04:00:00.0000,  7.865924228412074E+07, -1.141922383396659E+08, -4.950092540987573E+07,  2.565370799803748E+01,  1.470379894493462E+01,  6.374101266114913E+00,
2460332.708333333, A.D. 2024-Jan-23 05:00:00.0000,  7.875157444067229E+07, -1.141392740796261E+08, -4.947796540637255E+07,  2.564193242239092E+01,  1.472078863361988E+01,  6.381455654757274E+00,
2460332.750000000, A.D. 2024-Jan-23 06:00:00.0000,  7.884386418238547E+07, -1.140862486710987E+08, -4.945497893334374E+07,  2.563014419969223E+01,  1.473777032664062E+01,  6.388806558174455E+00,
2460332.791666667, A.D. 2024-Jan-23 07:00:00.0000,  7.893611146373895E+07, -1.140331621428710E+08, -4.943196600333572E+07,  2.561834333437189E+01,  1.475474402237632E+01,  6.396153976574609E+00,
2460332.833333333, A.D. 2024-Jan-23 08:00:00.0000,  7.902831623922706E+07, -1.139800145237363E+08, -4.940892662889419E+07,  2.560652983079816E+01,  1.477170971917446E+01,  6.403497910150512E+00,
2460332.875000000, A.D. 2024-Jan-23 09:00:00.0000,  7.912047846335994E+07, -1.139268058424937E+08, -4.938586082256421E+07,  2.559470369327759E+01,  1.478866741535014E+01,  6.410838359079313E+00,
2460332.916666667, A.D. 2024-Jan-23 10:00:00.0000,  7.921259809066302E+07, -1.138735361279486E+08, -4.936276859689020E+07,  2.558286492605555E+01,  1.480561710918570E+01,  6.418175323522316E+00,
2460332.958333333, A.D. 2024-Jan-23 11:00:00.0000,  7.930467507567692E+07, -1.138202054089125E+08, -4.933964996441606E+07,  2.557101353331675E+01,  1.482255879893033E+01,  6.425508803624775E+00,
2460333.000000000, A.D. 2024-Jan-23 12:00:00.0000,  7.939670937295724E+07, -1.137668137142033E+08, -4.931650493768515E+07,  2.555914951918583E+01,  1.483949248279973E+01,  6.432838799515650E+00,
2460333.041666667, A.D. 2024-Jan-23 13:00:00.0000,  7.948870093707427E+07, -1.137133610726455E+08, -4.929333352924047E+07,  2.554727288772780E+01,  1.485641815897569E+01,  6.440165311307410E+00,
2460333.083333333, A.D. 2024-Jan-23 14:00:00.0000,  7.958064972261290E+07, -1.136598475130702E+08, -4.927013575162455E+07,  2.553538364294863E+01,  1.487333582560581E+01,  6.447488339095806E+00,
2460333.125000000, A.D. 2024-Jan-23 15:00:00.0000,  7.967255568417227E+07, -1.136062730643149E+08, -4.924691161737968E+07,  2.552348178879578E+01,  1.489024548080307E+01,  6.454807882959657E+00,
2460333.166666667, A.D. 2024-Jan-23 16:00:00.0000,  7.976441877636565E+07, -1.135526377552244E+08, -4.922366113904787E+07,  2.551156732915876E+01,  1.490714712264550E+01,  6.462123942960654E+00,
2460333.208333333, A.D. 2024-Jan-23 17:00:00.0000,  7.985623895382023E+07, -1.134989416146502E+08, -4.920038432917095E+07,  2.549964026786964E+01,  1.492404074917584E+01,  6.469436519143128E+00,
2460333.250000000, A.D. 2024-Jan-23 18:00:00.0000,  7.994801617117685E+07, -1.134451846714511E+08, -4.917708120029059E+07,  2.548770060870363E+01,  1.494092635840118E+01,  6.476745611533862E+00,
2460333.291666667, A.D. 2024-Jan-23 19:00:00.0000,  8.003975038308991E+07, -1.133913669544929E+08, -4.915375176494844E+07,  2.547574835537961E+01,  1.495780394829261E+01,  6.484051220141879E+00,
2460333.333333333, A.D. 2024-Jan-23 20:00:00.0000,  8.013144154422699E+07, -1.133374884926491E+08, -4.913039603568612E+07,  2.546378351156067E+01,  1.497467351678494E+01,  6.491353344958235E+00,
2460333.375000000, A.D. 2024-Jan-23 21:00:00.0000,  8.022308960926887E+07, -1.132835493148003E+08, -4.910701402504532E+07,  2.545180608085474E+01,  1.499153506177626E+01,  6.498651985955832E+00,
2460333.416666667, A.D. 2024-Jan-23 22:00:00.0000,  8.031469453290915E+07, -1.132295494498350E+08, -4.908360574556787E+07,  2.543981606681504E+01,  1.500838858112775E+01,  6.505947143089204E+00,
2460333.458333333, A.D. 2024-Jan-23 23:00:00.0000,  8.040625626985414E+07, -1.131754889266495E+08, -4.906017120979580E+07,  2.542781347294076E+01,  1.502523407266320E+01,  6.513238816294336E+00,
2460333.500000000, A.D. 2024-Jan-24 00:00:00.0000,  8.049777477482267E+07, -1.131213677741479E+08, -4.903671043027136E+07,  2.541579830267751E+01,  1.504207153416886E+01,  6.520527005488463E+00,
2460333.541666667, A.D. 2024-Jan-24 01:00:00.0000,  8.058925000254583E+07, -1.130671860212423E+08, -4.901322341953722E+07,  2.540377055941799E+01,  1.505890096339297E+01,  6.527811710569882E+00,
2460333.583333333, A.D. 2024-Jan-24 02:00:00.0000,  8.068068190776689E+07, -1.130129436968530E+08, -4.898971019013634E+07,  2.539173024650248E+01,  1.507572235804556E+01,  6.535092931417766E+00,
2460333.625000000, A.D. 2024-Jan-24 03:00:00.0000,  8.077207044524102E+07, -1.129586408299086E+08, -4.896617075461225E+07,  2.537967736721949E+01,  1.509253571579809E+01,  6.542370667891976E+00,
2460333.666666667, A.D. 2024-Jan-24 04:00:00.0000,  8.086341556973511E+07, -1.129042774493463E+08, -4.894260512550896E+07,  2.536761192480626E+01,  1.510934103428318E+01,  6.549644919832878E+00,
2460333.708333333, A.D. 2024-Jan-24 05:00:00.0000,  8.095471723602769E+07, -1.128498535841118E+08, -4.891901331537111E+07,  2.535553392244942E+01,  1.512613831109431E+01,  6.556915687061171E+00,
2460333.750000000, A.D. 2024-Jan-24 06:00:00.0000,  8.104597539890857E+07, -1.127953692631594E+08, -4.889539533674402E+07,  2.534344336328549E+01,  1.514292754378549E+01,  6.564182969377698E+00,
2460333.791666667, A.D. 2024-Jan-24 07:00:00.0000,  8.113719001317887E+07, -1.127408245154525E+08, -4.887175120217375E+07,  2.533134025040155E+01,  1.515970872987107E+01,  6.571446766563283E+00,
2460333.833333333, A.D. 2024-Jan-24 08:00:00.0000,  8.122836103365065E+07, -1.126862193699633E+08, -4.884808092420720E+07,  2.531922458683577E+01,  1.517648186682536E+01,  6.578707078378554E+00,
2460333.875000000, A.D. 2024-Jan-24 09:00:00.0000,  8.131948841514687E+07, -1.126315538556733E+08, -4.882438451539218E+07,  2.530709637557798E+01,  1.519324695208243E+01,  6.585963904563769E+00,
2460333.916666667, A.D. 2024-Jan-24 10:00:00.0000,  8.141057211250113E+07, -1.125768280015735E+08, -4.880066198827744E+07,  2.529495561957037E+01,  1.521000398303582E+01,  6.593217244838669E+00,
2460333.958333333, A.D. 2024-Jan-24 11:00:00.0000,  8.150161208055755E+07, -1.125220418366638E+08, -4.877691335541279E+07,  2.528280232170798E+01,  1.522675295703825E+01,  6.600467098902294E+00,
2460334.000000000, A.D. 2024-Jan-24 12:00:00.0000,  8.159260827417062E+07, -1.124671953899543E+08, -4.875313862934917E+07,  2.527063648483933E+01,  1.524349387140142E+01,  6.607713466432838E+00,
2460334.041666667, A.D. 2024-Jan-24 13:00:00.0000,  8.168356064820495E+07, -1.124122886904646E+08, -4.872933782263873E+07,  2.525845811176703E+01,  1.526022672339574E+01,  6.614956347087485E+00,
2460334.083333333, A.D. 2024-Jan-24 14:00:00.0000,  8.177446915753520E+07, -1.123573217672241E+08, -4.870551094783483E+07,  2.524626720524839E+01,  1.527695151025006E+01,  6.622195740502263E+00,
2460334.125000000, A.D. 2024-Jan-24 15:00:00.0000,  8.186533375704587E+07, -1.123022946492723E+08, -4.868165801749226E+07,  2.523406376799601E+01,  1.529366822915145E+01,  6.629431646291883E+00,
2460334.166666667, A.D. 2024-Jan-24 16:00:00.0000,  8.195615440163110E+07, -1.122472073656591E+08, -4.865777904416718E+07,  2.522184780267842E+01,  1.531037687724501E+01,  6.636664064049612E+00,
2460334.208333333, A.D. 2024-Jan-24 17:00:00.0000,  8.204693104619461E+07, -1.121920599454446E+08, -4.863387404041725E+07,  2.520961931192061E+01,  1.532707745163358E+01,  6.643892993347102E+00,
2460334.250000000, A.D. 2024-Jan-24 18:00:00.0000,  8.213766364564949E+07, -1.121368524176994E+08, -4.860994301880176E+07,  2.519737829830475E+01,  1.534376994937754E+01,  6.651118433734276E+00,
2460334.291666667, A.D. 2024-Jan-24 19:00:00.0000,  8.222835215491804E+07, -1.120815848115046E+08, -4.858598599188162E+07,  2.518512476437069E+01,  1.536045436749466E+01,  6.658340384739173E+00,
2460334.333333333, A.D. 2024-Jan-24 20:00:00.0000,  8.231899652893160E+07, -1.120262571559526E+08, -4.856200297221949E+07,  2.517285871261672E+01,  1.537713070295979E+01,  6.665558845867825E+00,
2460334.375000000, A.D. 2024-Jan-24 21:00:00.0000,  8.240959672263044E+07, -1.119708694801462E+08, -4.853799397237984E+07,  2.516058014550000E+01,  1.539379895270474E+01,  6.672773816604124E+00,
2460334.416666667, A.D. 2024-Jan-24 22:00:00.0000,  8.250015269096366E+07, -1.119154218131997E+08, -4.851395900492905E+07,  2.514828906543736E+01,  1.541045911361807E+01,  6.679985296409697E+00,
2460334.458333333, A.D. 2024-Jan-24 23:00:00.0000,  8.259066438888891E+07, -1.118599141842385E+08, -4.848989808243548E+07,  2.513598547480580E+01,  1.542711118254488E+01,  6.687193284723778E+00,
2460334.500000000, A.D. 2024-Jan-25 00:00:00.0000,  8.268113177137238E+07, -1.118043466223996E+08, -4.846581121746954E+07,  2.512366937594318E+01,  1.544375515628665E+01,  6.694397780963092E+00,
2460334.541666667, A.D. 2024-Jan-25 01:00:00.0000,  8.277155479338858E+07, -1.117487191568314E+08, -4.844169842260376E+07,  2.511134077114879E+01,  1.546039103160108E+01,  6.701598784521745E+00,
2460334.583333333, A.D. 2024-Jan-25 02:00:00.0000,  8.286193340992025E+07, -1.116930318166941E+08, -4.841755971041295E+07,  2.509899966268400E+01,  1.547701880520190E+01,  6.708796294771103E+00,
2460334.625000000, A.D. 2024-Jan-25 03:00:00.0000,  8.295226757595818E+07, -1.116372846311599E+08, -4.839339509347416E+07,  2.508664605277291E+01,  1.549363847375872E+01,  6.715990311059688E+00,
2460334.666666667, A.D. 2024-Jan-25 04:00:00.0000,  8.304255724650110E+07, -1.115814776294131E+08, -4.836920458436688E+07,  2.507427994360293E+01,  1.551025003389690E+01,  6.723180832713070E+00,
2460334.708333333, A.D. 2024-Jan-25 05:00:00.0000,  8.313280237655558E+07, -1.115256108406501E+08, -4.834498819567303E+07,  2.506190133732543E+01,  1.552685348219735E+01,  6.730367859033776E+00,
2460334.750000000, A.D. 2024-Jan-25 06:00:00.0000,  8.322300292113586E+07, -1.114696842940797E+08, -4.832074593997709E+07,  2.504951023605636E+01,  1.554344881519646E+01,  6.737551389301180E+00,
2460334.791666667, A.D. 2024-Jan-25 07:00:00.0000,  8.331315883526370E+07, -1.114136980189233E+08, -4.829647782986622E+07,  2.503710664187691E+01,  1.556003602938593E+01,  6.744731422771416E+00,
2460334.833333333, A.D. 2024-Jan-25 08:00:00.0000,  8.340327007396834E+07, -1.113576520444149E+08, -4.827218387793022E+07,  2.502469055683408E+01,  1.557661512121264E+01,  6.751907958677288E+00,
2460334.875000000, A.D. 2024-Jan-25 09:00:00.0000,  8.349333659228629E+07, -1.113015463998017E+08, -4.824786409676177E+07,  2.501226198294134E+01,  1.559318608707857E+01,  6.759080996228185E+00,
2460334.916666667, A.D. 2024-Jan-25 10:00:00.0000,  8.358335834526126E+07, -1.112453811143435E+08, -4.822351849895638E+07,  2.499982092217928E+01,  1.560974892334065E+01,  6.766250534610000E+00,
2460334.958333333, A.D. 2024-Jan-25 11:00:00.0000,  8.367333528794408E+07, -1.111891562173136E+08, -4.819914709711258E+07,  2.498736737649620E+01,  1.562630362631069E+01,  6.773416572985049E+00,
2460335.000000000, A.D. 2024-Jan-25 12:00:00.0000,  8.376326737539244E+07, -1.111328717379985E+08, -4.817474990383193E+07,  2.497490134780878E+01,  1.564285019225528E+01,  6.780579110492000E+00,
2460335.041666667, A.D. 2024-Jan-25 13:00:00.0000,  8.385315456267095E+07, -1.110765277056983E+08, -4.815032693171915E+07,  2.496242283800264E+01,  1.565938861739567E+01,  6.787738146245800E+00,
2460335.083333333, A.D. 2024-Jan-25 14:00:00.0000,  8.394299680485095E+07, -1.110201241497268E+08, -4.812587819338214E+07,  2.494993184893307E+01,  1.567591889790773E+01,  6.794893679337611E+00,
2460335.125000000, A.D. 2024-Jan-25 15:00:00.0000,  8.403279405701035E+07, -1.109636610994116E+08, -4.810140370143222E+07,  2.493742838242553E+01,  1.569244102992189E+01,  6.802045708834750E+00,
2460335.166666667, A.D. 2024-Jan-25 16:00:00.0000,  8.412254627423364E+07, -1.109071385840943E+08, -4.807690346848400E+07,  2.492491244027640E+01,  1.570895500952299E+01,  6.809194233780626E+00,
2460335.208333333, A.D. 2024-Jan-25 17:00:00.0000,  8.421225341161168E+07, -1.108505566331306E+08, -4.805237750715564E+07,  2.491238402425353E+01,  1.572546083275034E+01,  6.816339253194689E+00,
2460335.250000000, A.D. 2024-Jan-25 18:00:00.0000,  8.430191542424169E+07, -1.107939152758909E+08, -4.802782583006884E+07,  2.489984313609687E+01,  1.574195849559757E+01,  6.823480766072382E+00,
2460335.291666667, A.D. 2024-Jan-25 19:00:00.0000,  8.439153226722710E+07, -1.107372145417597E+08, -4.800324844984899E+07,  2.488728977751916E+01,  1.575844799401264E+01,  6.830618771385090E+00,
2460335.333333333, A.D. 2024-Jan-25 20:00:00.0000,  8.448110389567737E+07, -1.106804544601362E+08, -4.797864537912522E+07,  2.487472395020641E+01,  1.577492932389781E+01,  6.837753268080103E+00,
2460335.375000000, A.D. 2024-Jan-25 21:00:00.0000,  8.457063026470810E+07, -1.106236350604348E+08, -4.795401663053044E+07,  2.486214565581871E+01,  1.579140248110956E+01,  6.844884255080577E+00,
