*******************************************************************************
Ephemeris / WWW_USER Sat Jul  7 18:13:45 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Jun-01 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460339.916666667, A.D. 2024-Jan-30 10:00:00.0000, -4.050625431618212E+05, -8.078526184872113E+03,  7.909758933601215E+03,  2.034285415475388E-02, -8.522298760327256E-01, -4.589074048396476E-01,
2460339.958333333, A.D. 2024-Jan-30 11:00:00.0000, -4.049734132327033E+05, -1.114604906957006E+04,  6.257463760702507E+03,  2.917404763475399E-02, -8.519383924303704E-01, -4.590283728760559E-01,
2460340.000000000, A.D. 2024-Jan-30 12:00:00.0000, -4.048524883860343E+05, -1.421240259275662E+04,  4.604797758533011E+03,  3.800660178551468E-02, -8.515802275648365E-01, -4.591134162572434E-01,
2460340.041666667, A.D. 2024-Jan-30 13:00:00.0000, -4.046997647544732E+05, -1.727734666897326E+04,  2.951890307370290E+03,  4.683994373789757E-02, -8.511553635612719E-01, -4.591625065825764E-01,
2460340.083333333, A.D. 2024-Jan-30 14:00:00.0000, -4.045152405335624E+05, -2.034064115282484E+04,  1.298870887351407E+03,  5.567350031189362E-02, -8.506637849950015E-01, -4.591756167743886E-01,
2460340.125000000, A.D. 2024-Jan-30 15:00:00.0000, -4.042989159828768E+05, -2.340204584778556E+04, -3.541309262811881E+02,  6.450669799995676E-02, -8.501054788834558E-01, -4.591527210732276E-01,
2460340.166666667, A.D. 2024-Jan-30 16:00:00.0000, -4.040507934272340E+05, -2.646132051497685E+04, -2.006985467917101E+03,  7.333896294981859E-02, -8.494804346787714E-01, -4.590937950334483E-01,
2460340.208333333, A.D. 2024-Jan-30 17:00:00.0000, -4.037708772579664E+05, -2.951822488192021E+04, -3.659562986300351E+03,  8.216972094679445E-02, -8.487886442610887E-01, -4.589988155191638E-01,
2460340.250000000, A.D. 2024-Jan-30 18:00:00.0000, -4.034591739342590E+05, -3.257251865126698E+04, -5.311733649237776E+03,  9.099839739559604E-02, -8.480301019325469E-01, -4.588677607005577E-01,
2460340.291666667, A.D. 2024-Jan-30 19:00:00.0000, -4.031156919845527E+05, -3.562396150950768E+04, -6.963367548294736E+03,  9.982441730166265E-02, -8.472048044120030E-01, -4.587006100505691E-01,
2460340.333333333, A.D. 2024-Jan-30 20:00:00.0000, -4.027404420080163E+05, -3.867231313566388E+04, -8.614334703479639E+03,  1.086472052520251E-01, -8.463127508304780E-01, -4.584973443419557E-01,
2460340.375000000, A.D. 2024-Jan-30 21:00:00.0000, -4.023334366760877E+05, -4.171733320996499E+04, -1.026450506791869E+04,  1.174661853957169E-01, -8.453539427273512E-01, -4.582579456447434E-01,
2460340.416666667, A.D. 2024-Jan-30 22:00:00.0000, -4.018946907340868E+05, -4.475878142251240E+04, -1.191374853252192E+04,  1.262807814237463E-01, -8.443283840473106E-01, -4.579823973240704E-01,
2460340.458333333, A.D. 2024-Jan-30 23:00:00.0000, -4.014242210029006E+05, -4.779641748193450E+04, -1.356193493064234E+04,  1.350904165486441E-01, -8.432360811380730E-01, -4.576706840384323E-01,
2460340.500000000, A.D. 2024-Jan-31 00:00:00.0000, -4.009220463807437E+05, -5.083000112403463E+04, -1.520893404272965E+04,  1.438945134836034E-01, -8.420770427488938E-01, -4.573227917383370E-01,
2460340.541666667, A.D. 2024-Jan-31 01:00:00.0000, -4.003881878449943E+05, -5.385929212043503E+04, -1.685461560097946E+04,  1.526924944209705E-01, -8.408512800299156E-01, -4.569387076653966E-01,
2460340.583333333, A.D. 2024-Jan-31 02:00:00.0000, -3.998226684541062E+05, -5.688405028721885E+04, -1.849884929397977E+04,  1.614837810115950E-01, -8.395588065316749E-01, -4.565184203515175E-01,
2460340.625000000, A.D. 2024-Jan-31 03:00:00.0000, -3.992255133496003E+05, -5.990403549357537E+04, -2.014150477135685E+04,  1.702677943414929E-01, -8.381996382071286E-01, -4.560619196193822E-01,
2460340.666666667, A.D. 2024-Jan-31 04:00:00.0000, -3.985967497581366E+05, -6.291900767045020E+04, -2.178245164842196E+04,  1.790439549101641E-01, -8.367737934128066E-01, -4.555691965824971E-01,
2460340.708333333, A.D. 2024-Jan-31 05:00:00.0000, -3.979364069936669E+05, -6.592872681920273E+04, -2.342155951081958E+04,  1.878116826079089E-01, -8.352812929114373E-01, -4.550402436460073E-01,
2460340.750000000, A.D. 2024-Jan-31 06:00:00.0000, -3.972445164596688E+05, -6.893295302027441E+04, -2.505869791917955E+04,  1.965703966928364E-01, -8.337221598754280E-01, -4.544750545079604E-01,
2460340.791666667, A.D. 2024-Jan-31 07:00:00.0000, -3.965211116514636E+05, -7.193144644187122E+04, -2.669373641377438E+04,  2.053195157675795E-01, -8.320964198912165E-01, -4.538736241610309E-01,
2460340.833333333, A.D. 2024-Jan-31 08:00:00.0000, -3.957662281586180E+05, -7.492396734866317E+04, -2.832654451918373E+04,  2.140584577557364E-01, -8.304041009645010E-01, -4.532359488947090E-01,
2460340.875000000, A.D. 2024-Jan-31 09:00:00.0000, -3.949799036674321E+05, -7.791027611050462E+04, -2.995699174896767E+04,  2.227866398780562E-01, -8.286452335263663E-01, -4.525620262979620E-01,
2460340.916666667, A.D. 2024-Jan-31 10:00:00.0000, -3.941621779635123E+05, -8.089013321117790E+04, -3.158494761035021E+04,  2.315034786283838E-01, -8.268198504403161E-01, -4.518518552623774E-01,
2460340.958333333, A.D. 2024-Jan-31 11:00:00.0000, -3.933130929344319E+05, -8.386329925716408E+04, -3.321028160891516E+04,  2.402083897493875E-01, -8.249279870102227E-01, -4.511054359857929E-01,
2460341.000000000, A.D. 2024-Jan-31 12:00:00.0000, -3.924326925724795E+05, -8.682953498644404E+04, -3.483286325331598E+04,  2.489007882080836E-01, -8.229696809892063E-01, -4.503227699764192E-01,
2460341.041666667, A.D. 2024-Jan-31 13:00:00.0000, -3.915210229774954E+05, -8.978860127733310E+04, -3.645256206000109E+04,  2.575800881711808E-01, -8.209449725894566E-01, -4.495038600574652E-01,
2460341.083333333, A.D. 2024-Jan-31 14:00:00.0000, -3.905781323597978E+05, -9.274025915735282E+04, -3.806924755795719E+04,  2.662457029802635E-01, -8.188539044930080E-01, -4.486487103722711E-01,
2460341.125000000, A.D. 2024-Jan-31 15:00:00.0000, -3.896040710431976E+05, -9.568426981214328E+04, -3.968278929347162E+04,  2.748970451268327E-01, -8.166965218634770E-01, -4.477573263899540E-01,
2460341.166666667, A.D. 2024-Jan-31 16:00:00.0000, -3.885988914681040E+05, -9.862039459441935E+04, -4.129305683491605E+04,  2.835335262272280E-01, -8.144728723587772E-01, -4.468297149115789E-01,
2460341.208333333, A.D. 2024-Jan-31 17:00:00.0000, -3.875626481947207E+05, -1.015483950329745E+05, -4.289991977755353E+04,  2.921545569974489E-01, -8.121830061448186E-01, -4.458658840768520E-01,
2460341.250000000, A.D. 2024-Jan-31 18:00:00.0000, -3.864953979063321E+05, -1.044680328417357E+05, -4.450324774837032E+04,  3.007595472278996E-01, -8.098269759102059E-01, -4.448658433713524E-01,
2460341.291666667, A.D. 2024-Jan-31 19:00:00.0000, -3.853971994126812E+05, -1.073790699288734E+05, -4.610291041093494E+04,  3.093479057580777E-01, -8.074048368819420E-01, -4.438296036343021E-01,
2460341.333333333, A.D. 2024-Jan-31 20:00:00.0000, -3.842681136534383E+05, -1.102812684059689E+05, -4.769877747028602E+04,  3.179190404512298E-01, -8.049166468421507E-01, -4.427571770668834E-01,
2460341.375000000, A.D. 2024-Jan-31 21:00:00.0000, -3.831082037017617E+05, -1.131743905972454E+05, -4.929071867785126E+04,  3.264723581689966E-01, -8.023624661458271E-01, -4.416485772411092E-01,
2460341.416666667, A.D. 2024-Jan-31 22:00:00.0000, -3.819175347679483E+05, -1.160581990488626E+05, -5.087860383639910E+04,  3.350072647460708E-01, -7.997423577396257E-01, -4.405038191092521E-01,
2460341.458333333, A.D. 2024-Jan-31 23:00:00.0000, -3.806961742031767E+05, -1.189324565382833E+05, -5.246230280502557E+04,  3.435231649648925E-01, -7.970563871816954E-01, -4.393229190138380E-01,
2460341.500000000, A.D. 2024-Feb-01 00:00:00.0000, -3.794441915033409E+05, -1.217969260837112E+05, -5.404168550417801E+04,  3.520194625304045E-01, -7.943046226625713E-01, -4.381058946982110E-01,
2460341.541666667, A.D. 2024-Feb-01 01:00:00.0000, -3.781616583129740E+05, -1.246513709536071E+05, -5.561662192071786E+04,  3.604955600448937E-01, -7.914871350271347E-01, -4.368527653176749E-01,
2460341.583333333, A.D. 2024-Feb-01 02:00:00.0000, -3.768486484292633E+05, -1.274955546762857E+05, -5.718698211302472E+04,  3.689508589829427E-01, -7.886039977976451E-01, -4.355635514512158E-01,
2460341.625000000, A.D. 2024-Feb-01 03:00:00.0000, -3.755052378061551E+05, -1.303292410495968E+05, -5.875263621614352E+04,  3.773847596665171E-01, -7.856552871978586E-01, -4.342382751138133E-01,
2460341.666666667, A.D. 2024-Feb-01 04:00:00.0000, -3.741315045585482E+05, -1.331521941506963E+05, -6.031345444697720E+04,  3.857966612402162E-01, -7.826410821782376E-01, -4.328769597693447E-01,
2460341.708333333, A.D. 2024-Feb-01 05:00:00.0000, -3.727275289665771E+05, -1.359641783459093E+05, -6.186930710952680E+04,  3.941859616467100E-01, -7.795614644422614E-01, -4.314796303440862E-01,
2460341.750000000, A.D. 2024-Feb-01 06:00:00.0000, -3.712933934799828E+05, -1.387649583006893E+05, -6.342006460018137E+04,  4.025520576023937E-01, -7.764165184738462E-01, -4.300463132408192E-01,
2460341.791666667, A.D. 2024-Feb-01 07:00:00.0000, -3.698291827225706E+05, -1.415542989896799E+05, -6.496559741305963E+04,  4.108943445732823E-01, -7.732063315658798E-01, -4.285770363535443E-01,
2460341.833333333, A.D. 2024-Feb-01 08:00:00.0000, -3.683349834967548E+05, -1.443319657068792E+05, -6.650577614540583E+04,  4.192122167511790E-01, -7.699309938498828E-01, -4.270718290828077E-01,
2460341.875000000, A.D. 2024-Feb-01 09:00:00.0000, -3.668108847881880E+05, -1.470977240759145E+05, -6.804047150304177E+04,  4.275050670301384E-01, -7.665905983267975E-01, -4.255307223516471E-01,
2460341.916666667, A.D. 2024-Feb-01 10:00:00.0000, -3.652569777704751E+05, -1.498513400604291E+05, -6.956955430587745E+04,  4.357722869832607E-01, -7.631852408989187E-01, -4.239537486221589E-01,
2460341.958333333, A.D. 2024-Feb-01 11:00:00.0000, -3.636733558099698E+05, -1.525925799745863E+05, -7.109289549348240E+04,  4.440132668398405E-01, -7.597150204029646E-01, -4.223409419126937E-01,
2460342.000000000, A.D. 2024-Feb-01 12:00:00.0000, -3.620601144706529E+05, -1.553212104936950E+05, -7.261036613072010E+04,  4.522273954629032E-01, -7.561800386443019E-01, -4.206923378156815E-01,
2460342.041666667, A.D. 2024-Feb-01 13:00:00.0000, -3.604173515190910E+05, -1.580369986649597E+05, -7.412183741344773E+04,  4.604140603271573E-01, -7.525804004323252E-01, -4.190079735160931E-01,
2460342.083333333, A.D. 2024-Feb-01 14:00:00.0000, -3.587451669294730E+05, -1.607397119183606E+05, -7.562718067428355E+04,  4.685726474973949E-01, -7.489162136169987E-01, -4.172878878105404E-01,
2460342.125000000, A.D. 2024-Feb-01 15:00:00.0000, -3.570436628887241E+05, -1.634291180776673E+05, -7.712626738844402E+04,  4.767025416073710E-01, -7.451875891265658E-01, -4.155321211270204E-01,
2460342.166666667, A.D. 2024-Feb-01 16:00:00.0000, -3.553129438016948E+05, -1.661049853715900E+05, -7.861896917965336E+04,  4.848031258391922E-01, -7.413946410064298E-01, -4.137407155453040E-01,
2460342.208333333, A.D. 2024-Feb-01 17:00:00.0000, -3.535531162964235E+05, -1.687670824450731E+05, -8.010515782612769E+04,  4.928737819032496E-01, -7.375374864592102E-01, -4.119137148179763E-01,
2460342.250000000, A.D. 2024-Feb-01 18:00:00.0000, -3.517642892294693E+05, -1.714151783707354E+05, -8.158470526663589E+04,  5.009138900187260E-01, -7.336162458859811E-01, -4.100511643921287E-01,
2460342.291666667, A.D. 2024-Feb-01 19:00:00.0000, -3.499465736913149E+05, -1.740490426604599E+05, -8.305748360663993E+04,  5.089228288947125E-01, -7.296310429286902E-01, -4.081531114317072E-01,
2460342.333333333, A.D. 2024-Feb-01 20:00:00.0000, -3.481000830118360E+05, -1.766684452771397E+05, -8.452336512451671E+04,  5.168999757119670E-01, -7.255820045137682E-01, -4.062196048405192E-01,
2460342.375000000, A.D. 2024-Feb-01 21:00:00.0000, -3.462249327658349E+05, -1.792731566465818E+05, -8.598222227786404E+04,  5.248447061053502E-01, -7.214692608969241E-01, -4.042506952859011E-01,
2460342.416666667, A.D. 2024-Feb-01 22:00:00.0000, -3.443212407786365E+05, -1.818629476695755E+05, -8.743392770989281E+04,  5.327563941469732E-01, -7.172929457091339E-01, -4.022464352230493E-01,
2460342.458333333, A.D. 2024-Feb-01 23:00:00.0000, -3.423891271317431E+05, -1.844375897341277E+05, -8.887835425590824E+04,  5.406344123300922E-01, -7.130531960038223E-01, -4.002068789200162E-01,
2460342.500000000, A.D. 2024-Feb-02 00:00:00.0000, -3.404287141685467E+05, -1.869968547278703E+05, -9.031537494988203E+04,  5.484781315537851E-01, -7.087501523052377E-01, -3.981320824833727E-01,
2460342.541666667, A.D. 2024-Feb-02 01:00:00.0000, -3.384401265000938E+05, -1.895405150506442E+05, -9.174486303111822E+04,  5.562869211084489E-01, -7.043839586580236E-01, -3.960221038845400E-01,
2460342.583333333, A.D. 2024-Feb-02 02:00:00.0000, -3.364234910109016E+05, -1.920683436272637E+05, -9.316669195101522E+04,  5.640601486621526E-01, -6.999547626779837E-01, -3.938770029867892E-01,
2460342.625000000, A.D. 2024-Feb-02 03:00:00.0000, -3.343789368648220E+05, -1.945801139204660E+05, -9.458073537992584E+04,  5.717971802478846E-01, -6.954627156040418E-01, -3.916968415729135E-01,
2460342.666666667, A.D. 2024-Feb-02 04:00:00.0000, -3.323065955109488E+05, -1.970755999440492E+05, -9.598686721411857E+04,  5.794973802517298E-01, -6.909079723513959E-01, -3.894816833735682E-01,
2460342.708333333, A.D. 2024-Feb-02 05:00:00.0000, -3.302066006895671E+05, -1.995545762762051E+05, -9.738496158284176E+04,  5.871601114020196E-01, -6.862906915658634E-01, -3.872315940962858E-01,
2460342.750000000, A.D. 2024-Feb-02 06:00:00.0000, -3.280790884381386E+05, -2.020168180730486E+05, -9.877489285549373E+04,  5.947847347594896E-01, -6.816110356794161E-01, -3.849466414551583E-01,
2460342.791666667, A.D. 2024-Feb-02 07:00:00.0000, -3.259241970973216E+05, -2.044621010823496E+05, -1.001565356489008E+05,  6.023706097084865E-01, -6.768691709669009E-01, -3.826268952011931E-01,
2460342.833333333, A.D. 2024-Feb-02 08:00:00.0000, -3.237420673170198E+05, -2.068902016574714E+05, -1.015297648347057E+05,  6.099170939492641E-01, -6.720652676039458E-01, -3.802724271533372E-01,
2460342.875000000, A.D. 2024-Feb-02 09:00:00.0000, -3.215328420624574E+05, -2.093008967715193E+05, -1.028944555468692E+05,  6.174235434914084E-01, -6.671994997260415E-01, -3.778833112301717E-01,
2460342.916666667, A.D. 2024-Feb-02 10:00:00.0000, -3.192966666202757E+05, -2.116939640317044E+05, -1.042504831892866E+05,  6.248893126484337E-01, -6.622720454887999E-01, -3.754596234822721E-01,
2460342.958333333, A.D. 2024-Feb-02 11:00:00.0000, -3.170336886046468E+05, -2.140691816939262E+05, -1.055977234435226E+05,  6.323137540335911E-01, -6.572830871293784E-01, -3.730014421252363E-01,
2460343.000000000, A.D. 2024-Feb-02 12:00:00.0000, -3.147440579633999E+05, -2.164263286775785E+05, -1.069360522766652E+05,  6.396962185569307E-01, -6.522328110290665E-01, -3.705088475733748E-01,
2460343.041666667, A.D. 2024-Feb-02 13:00:00.0000, -3.124279269841566E+05, -2.187651845805825E+05, -1.082653459493032E+05,  6.470360554236612E-01, -6.471214077770275E-01, -3.679819224740613E-01,
2460343.083333333, A.D. 2024-Feb-02 14:00:00.0000, -3.100854503004691E+05, -2.210855296946518E+05, -1.095854810236279E+05,  6.543326121338497E-01, -6.419490722351857E-01, -3.654207517427428E-01,
2460343.125000000, A.D. 2024-Feb-02 15:00:00.0000, -3.077167848979574E+05, -2.233871450207928E+05, -1.108963343716620E+05,  6.615852344835049E-01, -6.367160036042516E-01, -3.628254225986026E-01,
2460343.166666667, A.D. 2024-Feb-02 16:00:00.0000, -3.053220901204393E+05, -2.256698122850446E+05, -1.121977831836185E+05,  6.687932665670874E-01, -6.314224054908751E-01, -3.601960246008747E-01,
2460343.208333333, A.D. 2024-Feb-02 17:00:00.0000, -3.029015276760497E+05, -2.279333139544634E+05, -1.134897049763909E+05,  6.759560507814937E-01, -6.260684859759151E-01, -3.575326496858037E-01,
2460343.250000000, A.D. 2024-Feb-02 18:00:00.0000, -3.004552616433424E+05, -2.301774332533540E+05, -1.147719776021784E+05,  6.830729278315549E-01, -6.206544576838170E-01, -3.548353922042465E-01,
2460343.291666667, A.D. 2024-Feb-02 19:00:00.0000, -2.979834584773689E+05, -2.324019541797531E+05, -1.160444792572465E+05,  6.901432367371008E-01, -6.151805378530805E-01, -3.521043489599096E-01,
2460343.333333333, A.D. 2024-Feb-02 20:00:00.0000, -2.954862870157298E+05, -2.346066615221684E+05, -1.173070884908276E+05,  6.971663148416291E-01, -6.096469484078114E-01, -3.493396192482171E-01,
2460343.375000000, A.D. 2024-Feb-02 21:00:00.0000, -2.929639184845912E+05, -2.367913408765774E+05, -1.185596842141619E+05,  7.041414978226325E-01, -6.040539160303370E-01, -3.465413048958025E-01,
2460343.416666667, A.D. 2024-Feb-02 22:00:00.0000, -2.904165265046612E+05, -2.389557786636890E+05, -1.198021457096816E+05,  7.110681197036236E-01, -5.984016722348717E-01, -3.437095103006168E-01,
2460343.458333333, A.D. 2024-Feb-02 23:00:00.0000, -2.878442870971202E+05, -2.410997621464726E+05, -1.210343526403409E+05,  7.179455128679108E-01, -5.926904534422194E-01, -3.408443424726477E-01,
2460343.500000000, A.D. 2024-Feb-03 00:00:00.0000, -2.852473786894977E+05, -2.432230794479577E+05, -1.222561850590936E+05,  7.247730080741673E-01, -5.869205010554904E-01, -3.379459110752392E-01,
2460343.541666667, A.D. 2024-Feb-03 01:00:00.0000, -2.826259821214905E+05, -2.453255195693083E+05, -1.234675234185201E+05,  7.315499344738456E-01, -5.810920615368189E-01, -3.350143284670056E-01,
2460343.583333333, A.D. 2024-Feb-03 02:00:00.0000, -2.799802806507149E+05, -2.474068724081745E+05, -1.246682485806074E+05,  7.382756196304808E-01, -5.752053864850576E-01, -3.320497097443284E-01,
2460343.625000000, A.D. 2024-Feb-03 03:00:00.0000, -2.773104599583847E+05, -2.494669287773263E+05, -1.258582418266816E+05,  7.449493895409358E-01, -5.692607327144328E-01, -3.290521727844292E-01,
2460343.666666667, A.D. 2024-Feb-03 04:00:00.0000, -2.746167081549107E+05, -2.515054804235718E+05, -1.270373848674979E+05,  7.515705686586330E-01, -5.632583623341344E-01, -3.260218382890051E-01,
2460343.708333333, A.D. 2024-Feb-03 05:00:00.0000, -2.718992157854120E+05, -2.535223200469638E+05, -1.282055598534877E+05,  7.581384799188240E-01, -5.571985428288208E-01, -3.229588298284184E-01,
2460343.750000000, A.D. 2024-Feb-03 06:00:00.0000, -2.691581758351325E+05, -2.555172413202976E+05, -1.293626493851665E+05,  7.646524447659455E-01, -5.510815471400110E-01, -3.198632738864279E-01,
2460343.791666667, A.D. 2024-Feb-03 07:00:00.0000, -2.663937837347559E+05, -2.574900389089036E+05, -1.305085365237031E+05,  7.711117831831102E-01, -5.449076537483430E-01, -3.167352999054481E-01,
2460343.833333333, A.D. 2024-Feb-03 08:00:00.0000, -2.636062373656100E+05, -2.594405084907374E+05, -1.316431048016531E+05,  7.775158137237841E-01, -5.386771467566681E-01, -3.135750403323270E-01,
2460343.875000000, A.D. 2024-Feb-03 09:00:00.0000, -2.607957370647528E+05, -2.613684467767707E+05, -1.327662382338584E+05,  7.838638535456965E-01, -5.323903159739525E-01, -3.103826306646240E-01,
2460343.916666667, A.D. 2024-Feb-03 10:00:00.0000, -2.579624856299328E+05, -2.632736515316853E+05, -1.338778213285132E+05,  7.901552184470381E-01, -5.260474569999609E-01, -3.071582094973783E-01,
2460343.958333333, A.D. 2024-Feb-03 11:00:00.0000, -2.551066883244150E+05, -2.651559215948735E+05, -1.349777390984001E+05,  7.963892229049884E-01, -5.196488713106879E-01, -3.039019185703487E-01,
2460344.000000000, A.D. 2024-Feb-03 12:00:00.0000, -2.522285528816630E+05, -2.670150569017479E+05, -1.360658770722969E+05,  8.025651801166345E-01, -5.131948663445041E-01, -3.006139028157116E-01,
2460344.041666667, A.D. 2024-Feb-03 13:00:00.0000, -2.493282895098707E+05, -2.688508585053613E+05, -1.371421213065558E+05,  8.086824020423189E-01, -5.066857555889863E-01, -2.972943104061991E-01,
2460344.083333333, A.D. 2024-Feb-03 14:00:00.0000, -2.464061108963324E+05, -2.706631285983416E+05, -1.382063583968564E+05,  8.147401994514744E-01, -5.001218586683960E-01, -2.939432928036603E-01,
2460344.125000000, A.D. 2024-Feb-03 15:00:00.0000, -2.434622322116440E+05, -2.724516705351420E+05, -1.392584754901350E+05,  8.207378819709937E-01, -4.935035014317661E-01, -2.905610048080272E-01,
2460344.166666667, A.D. 2024-Feb-03 16:00:00.0000, -2.404968711137249E+05, -2.742162888546099E+05, -1.402983602966899E+05,  8.266747581361837E-01, -4.868310160415631E-01, -2.871476046066665E-01,
2460344.208333333, A.D. 2024-Feb-03 17:00:00.0000, -2.375102477516526E+05, -2.759567893028754E+05, -1.413259011024660E+05,  8.325501354443531E-01, -4.801047410628799E-01, -2.837032538240968E-01,
2460344.250000000, A.D. 2024-Feb-03 18:00:00.0000, -2.345025847692984E+05, -2.776729788565621E+05, -1.423409867815185E+05,  8.383633204110859E-01, -4.733250215531205E-01, -2.802281175720508E-01,
2460344.291666667, A.D. 2024-Feb-03 19:00:00.0000, -2.314741073087566E+05, -2.793646657463215E+05, -1.433435068086571E+05,  8.441136186292467E-01, -4.664922091521339E-01, -2.767223644998603E-01,
2460344.333333333, A.D. 2024-Feb-03 20:00:00.0000, -2.284250430135559E+05, -2.810316594806928E+05, -1.443333512722729E+05,  8.498003348307716E-01, -4.596066621727518E-01, -2.731861668451423E-01,
2460344.375000000, A.D. 2024-Feb-03 21:00:00.0000, -2.253556220316431E+05, -2.826737708702890E+05, -1.453104108873477E+05,  8.554227729512870E-01, -4.526687456916811E-01, -2.696197004847609E-01,
2460344.416666667, A.D. 2024-Feb-03 22:00:00.0000, -2.222660770181293E+05, -2.842908120523111E+05, -1.462745770086475E+05,  8.609802361976125E-01, -4.456788316407084E-01, -2.660231449860422E-01,
2460344.458333333, A.D. 2024-Feb-03 23:00:00.0000, -2.191566431377878E+05, -2.858825965153908E+05, -1.472257416441005E+05,  8.664720271181909E-01, -4.386372988981621E-01, -2.623966836582163E-01,
2460344.500000000, A.D. 2024-Feb-04 00:00:00.0000, -2.160275580672927E+05, -2.874489391247627E+05, -1.481637974683612E+05,  8.718974476764948E-01, -4.315445333805809E-01, -2.587405036040585E-01,
2460344.541666667, A.D. 2024-Feb-04 01:00:00.0000, -2.128790619971876E+05, -2.889896561477601E+05, -1.490886378365559E+05,  8.772557993277361E-01, -4.244009281312698E-01, -2.550547957699454E-01,
2460344.583333333, A.D. 2024-Feb-04 02:00:00.0000, -2.097113976335787E+05, -2.905045652796694E+05, -1.500001567982308E+05,  8.825463830959581E-01, -4.172068834271232E-01, -2.513397550057911E-01,
2460344.625000000, A.D. 2024-Feb-04 03:00:00.0000, -2.065248101995303E+05, -2.919934856698902E+05, -1.508982491114742E+05,  8.877684996607891E-01, -4.099628068489370E-01, -2.475955801055537E-01,
2460344.666666667, A.D. 2024-Feb-04 04:00:00.0000, -2.033195474361558E+05, -2.934562379484182E+05, -1.517828102572206E+05,  8.929214494408793E-01, -4.026691133843964E-01, -2.438224738652852E-01,
2460344.708333333, A.D. 2024-Feb-04 05:00:00.0000, -2.000958596033985E+05, -2.948926442526742E+05, -1.526537364537523E+05,  8.980045326829176E-01, -3.953262255197711E-01, -2.400206431352505E-01,
2460344.750000000, A.D. 2024-Feb-04 06:00:00.0000, -1.968539994804847E+05, -2.963025282546649E+05, -1.535109246713883E+05,  9.030170495538770E-01, -3.879345733315295E-01, -2.361902988720992E-01,
2460344.791666667, A.D. 2024-Feb-04 07:00:00.0000, -1.935942223660411E+05, -2.976857151884717E+05, -1.543542726473615E+05,  9.079583002365353E-01, -3.804945945777986E-01, -2.323316561910516E-01,
2460344.833333333, A.D. 2024-Feb-04 08:00:00.0000, -1.903167860778594E+05, -2.990420318780691E+05, -1.551836789008830E+05,  9.128275850283116E-01, -3.730067347895997E-01, -2.284449344180618E-01,
2460344.875000000, A.D. 2024-Feb-04 09:00:00.0000, -1.870219509523020E+05, -3.003713067654711E+05, -1.559990427483951E+05,  9.176242044434662E-01, -3.654714473617839E-01, -2.245303571419189E-01,
2460344.916666667, A.D. 2024-Feb-04 10:00:00.0000, -1.837099798433316E+05, -3.016733699392037E+05, -1.568002643190107E+05,  9.223474593186959E-01, -3.578891936435954E-01, -2.205881522662494E-01,
2460344.958333333, A.D. 2024-Feb-04 11:00:00.0000, -1.803811381211553E+05, -3.029480531631036E+05, -1.575872445701403E+05,  9.269966509221782E-01, -3.502604430287858E-01, -2.166185520613774E-01,
2460345.000000000, A.D. 2024-Feb-04 12:00:00.0000, -1.770356936704698E+05, -3.041951899054396E+05, -1.583598853033053E+05,  9.315710810660826E-01, -3.425856730452024E-01, -2.126217932160071E-01,
2460345.041666667, A.D. 2024-Feb-04 13:00:00.0000, -1.736739168882955E+05, -3.054146153683552E+05, -1.591180891801364E+05,  9.360700522226060E-01, -3.348653694437758E-01, -2.085981168886833E-01,
2460345.083333333, A.D. 2024-Feb-04 14:00:00.0000, -1.702960806813858E+05, -3.066061665176321E+05, -1.598617597385580E+05,  9.404928676435491E-01, -3.271000262868227E-01, -2.045477687589895E-01,
2460345.125000000, A.D. 2024-Feb-04 15:00:00.0000, -1.669024604632003E+05, -3.077696821127678E+05, -1.605908014091552E+05,  9.448388314834771E-01, -3.192901460355884E-01, -2.004709990784414E-01,
2460345.166666667, A.D. 2024-Feb-04 16:00:00.0000, -1.634933341504275E+05, -3.089050027373687E+05, -1.613051195317237E+05,  9.491072489264905E-01, -3.114362396369437E-01, -1.963680627210319E-01,
2460345.208333333, A.D. 2024-Feb-04 17:00:00.0000, -1.600689821590448E+05, -3.100119708298526E+05, -1.620046203720015E+05,  9.532974263166382E-01, -3.035388266091546E-01, -1.922392192333834E-01,
2460345.250000000, A.D. 2024-Feb-04 18:00:00.0000, -1.566296873999027E+05, -3.110904307144593E+05, -1.626892111385796E+05,  9.574086712919955E-01, -2.955984351266387E-01, -1.880847328844632E-01,
